region,solar,wind,hours,years,inter,intra,std,mean
ERCOT,0.0,0.25,200,10,4.5286538714814295,5.43161956366312,7.121449921399161,155.61153565634595
ERCOT,0.0,0.5,200,10,4.792439519445941,6.256490304666018,7.94134966402534,150.5076401183276
ERCOT,0.25,0.0,200,10,3.5511550523112563,6.188827061019767,7.165173777027009,139.66742704707917
ERCOT,0.25,0.25,200,10,2.8193769674311255,7.4582735265310465,8.001395928294125,118.26474731387115
ERCOT,0.25,0.5,200,10,2.565608627435891,8.59689534395375,9.00969034124828,107.86196883239481
ERCOT,0.5,0.0,200,10,3.692802478728445,6.748740483190938,7.71833672307732,138.40404256452067
ERCOT,0.5,0.25,200,10,3.507322553420706,8.59723399795818,9.325576297949036,113.84000121448298
ERCOT,0.5,0.5,200,10,3.582718431407503,9.976826537923083,10.662812697043861,101.0729946620398
PJM,0.0,0.0,1,10,9.216955186940963,0.0,9.216955186940963,169.1750142568925
PJM,0.0,0.25,1,10,9.636123808335723,0.0,9.636123808335723,162.08919041047915
PJM,0.0,0.5,1,10,10.052443398145016,0.0,10.052443398145016,159.88250580215862
PJM,0.25,0.0,1,10,8.609679353040157,0.0,8.609679353040157,159.8767550157459
PJM,0.25,0.25,1,10,6.8783161473727805,0.0,6.8783161473727805,148.75107979299182
PJM,0.25,0.5,1,10,7.505891270894427,0.0,7.505891270894427,144.5735800964657
PJM,0.5,0.0,1,10,8.675868230880432,0.0,8.675868230880432,159.7831934888226
PJM,0.5,0.25,1,10,7.1425736619229685,0.0,7.1425736619229685,148.44586520310804
PJM,0.5,0.5,1,10,7.669747830833683,0.0,7.669747830833683,144.13403293688853
PJM,0.0,0.0,2,10,9.206986386833343,0.19754123460270723,9.20990840622477,168.97747302228976
PJM,0.0,0.25,2,10,9.673799621958471,0.2311842555073218,9.67790785415978,161.8580061549718
PJM,0.0,0.5,2,10,10.03009026337836,0.20479437591250593,10.03377155034525,159.67771142624613
PJM,0.25,0.0,2,10,8.396533343375856,1.1718991960867764,8.521012242095665,158.70485581965912
PJM,0.25,0.25,2,10,7.073056742137466,1.262738642970549,7.231456312383236,147.48834115002126
PJM,0.25,0.5,2,10,7.684933573545805,1.029894690757085,7.779478677587061,143.5436854057086
PJM,0.5,0.0,2,10,8.423192356868801,1.2238169913169994,8.55619016281435,158.55937649750564
PJM,0.5,0.25,2,10,7.044055154613036,1.386584375181169,7.224763828782995,147.05928082792684
PJM,0.5,0.5,2,10,7.624675277818356,1.1468950704724667,7.760289289738839,142.98713786641605
PJM,0.0,0.0,3,10,9.19151947608289,0.38856789617735144,9.200732351081909,168.73948344216706
PJM,0.0,0.25,3,10,9.722714170360215,0.4094896260758591,9.731959291819688,161.61636303064418
PJM,0.0,0.5,3,10,10.024364123539012,0.49210506676248594,10.038832554417493,159.37028305959103
PJM,0.25,0.0,3,10,8.066063026737204,1.8922008166180213,8.354288602918325,157.62957005593486
PJM,0.25,0.25,3,10,6.980751802984046,1.8903700554065717,7.248338734425743,146.4647091485284
PJM,0.25,0.5,3,10,7.390403159800019,1.8051473339846507,7.648331419773897,142.47315740835722
PJM,0.5,0.0,3,10,8.072418699282581,1.9643879603229855,8.374179668352586,157.4440543565941
PJM,0.5,0.25,3,10,6.946760592083525,1.8109784889321319,7.207856477409519,146.1183521218189
PJM,0.5,0.5,3,10,7.424247255623732,2.003087688851315,7.770851180735184,141.79812720744923
PJM,0.0,0.0,4,10,9.113758964537466,0.5761920812937369,9.134178528348535,168.4765040613006
PJM,0.0,0.25,4,10,9.76846209379031,0.701852666016429,9.797410377894526,161.27336628259462
PJM,0.0,0.5,4,10,9.98025095264024,0.7214107983316664,10.011473948421532,159.0446301800308
PJM,0.25,0.0,4,10,7.828418448938261,2.1679610508911638,8.206623319310111,156.83870229019206
PJM,0.25,0.25,4,10,6.816860368527699,2.103015498042356,7.153431492767481,145.72542218705598
PJM,0.25,0.5,4,10,7.317779430451762,2.0957483055348662,7.660792365340442,141.69951847452293
PJM,0.5,0.0,4,10,7.667030804367572,2.2932853739219987,8.104685665935676,156.58237241266008
PJM,0.5,0.25,4,10,6.727123750939929,2.10270808481501,7.0865477315381575,145.3383487298234
PJM,0.5,0.5,4,10,7.10017394245928,2.51636417086799,7.639400017406257,140.77995914464503
PJM,0.0,0.0,5,10,9.08509799061709,0.7295009905732527,9.116968347464717,168.225780933095
PJM,0.0,0.25,5,10,9.846650486936204,0.9000664040413571,9.894866839454595,160.95841177119115
PJM,0.0,0.5,5,10,9.988353820779581,1.0589714072640855,10.059321556277354,158.63579766196108
PJM,0.25,0.0,5,10,7.60098605210236,2.4068525345411573,8.053234454032074,156.15384998985857
PJM,0.25,0.25,5,10,6.68610831270536,2.2600421504542405,7.082677431264004,145.10616193138625
PJM,0.25,0.5,5,10,7.195219158703295,2.5884599015509187,7.713947251853735,140.83741511277336
PJM,0.5,0.0,5,10,7.442285705921606,2.4666869248005603,7.940608281056156,155.9167957316622
PJM,0.5,0.25,5,10,6.572599714093539,2.342059542969607,7.021732295536068,144.64873513769354
PJM,0.5,0.5,5,10,6.919289300859195,3.0983117341913724,7.671835349589289,139.76789930307777
PJM,0.0,0.0,6,10,9.037713473711639,0.8685627179268992,9.083907721533615,167.98196212527174
PJM,0.0,0.25,6,10,9.911920018965644,1.1519998731864947,9.993594710214772,160.60704029659652
PJM,0.0,0.5,6,10,9.980497035132501,1.2903242456693003,10.085631425477505,158.2583975989865
