year,month,day,hour,demand (MW)
2011,7,30,2,36733
2011,7,30,3,34967
2011,7,30,4,34693
2011,7,30,5,34843
2011,7,30,6,35300
2011,7,30,7,37849
2011,7,30,8,40988
2011,7,30,9,43067
2011,7,30,10,43844
2011,7,30,11,45150
2011,7,30,12,45516
2011,7,30,13,43816
2011,7,30,14,42499
2011,7,30,15,41238
2011,7,30,16,40624
2011,7,30,17,41250
2011,7,30,18,42123
2011,7,30,19,41224
2011,7,30,20,40289
2011,7,30,21,42127
2011,7,30,22,44903
2011,7,30,23,42916
2011,7,30,24,39052
2011,7,31,1,37727
2011,7,31,2,34973
2011,7,31,3,33137
2011,7,31,4,32564
2011,7,31,5,32054
2011,7,31,6,31765
2011,7,31,7,33461
2011,7,31,8,36158
2011,7,31,9,38262
2011,7,31,10,39659
2011,7,31,11,40942
2011,7,31,12,41425
2011,7,31,13,39241
2011,7,31,14,37885
2011,7,31,15,36698
2011,7,31,16,36242
2011,7,31,17,37222
2011,7,31,18,39060
2011,7,31,19,39741
2011,7,31,20,39954
2011,7,31,21,42083
2011,7,31,22,44365
2011,7,31,23,42076
2011,7,31,24,38283
2011,8,1,1,37150
2011,8,1,2,34824
2011,8,1,3,33787
2011,8,1,4,34575
2011,8,1,5,36495
2011,8,1,6,38964
2011,8,1,7,42470
2011,8,1,8,45454
2011,8,1,9,47155
2011,8,1,10,48169
2011,8,1,11,49214
2011,8,1,12,49459
2011,8,1,13,48811
2011,8,1,14,47770
2011,8,1,15,46497
2011,8,1,16,45586
2011,8,1,17,45727
2011,8,1,18,46644
2011,8,1,19,45390
2011,8,1,20,44052
2011,8,1,21,45195
2011,8,1,22,47175
2011,8,1,23,44445
2011,8,1,24,40279
2011,8,2,1,39170
2011,8,2,2,36739
2011,8,2,3,35661
2011,8,2,4,36165
2011,8,2,5,37912
2011,8,2,6,40179
2011,8,2,7,43772
2011,8,2,8,46744
2011,8,2,9,48593
2011,8,2,10,49593
2011,8,2,11,50482
2011,8,2,12,50287
2011,8,2,13,49623
2011,8,2,14,48687
2011,8,2,15,47827
2011,8,2,16,46993
2011,8,2,17,47071
2011,8,2,18,47579
2011,8,2,19,45811
2011,8,2,20,44562
2011,8,2,21,45370
2011,8,2,22,47042
2011,8,2,23,44392
2011,8,2,24,40350
2011,8,3,1,39374
2011,8,3,2,36996
2011,8,3,3,35732
2011,8,3,4,36295
2011,8,3,5,38240
2011,8,3,6,40402
2011,8,3,7,44049
2011,8,3,8,47195
2011,8,3,9,48973
2011,8,3,10,50021
2011,8,3,11,50801
2011,8,3,12,50517
2011,8,3,13,49882
2011,8,3,14,48832
2011,8,3,15,47688
2011,8,3,16,46711
2011,8,3,17,46893
2011,8,3,18,47400
2011,8,3,19,45821
2011,8,3,20,44621
2011,8,3,21,45535
2011,8,3,22,47297
2011,8,3,23,44597
2011,8,3,24,40542
2011,8,4,1,39364
2011,8,4,2,37053
2011,8,4,3,35800
2011,8,4,4,36185
2011,8,4,5,38064
2011,8,4,6,40249
2011,8,4,7,43859
2011,8,4,8,46957
2011,8,4,9,48963
2011,8,4,10,50032
2011,8,4,11,50887
2011,8,4,12,50677
2011,8,4,13,50090
2011,8,4,14,48951
2011,8,4,15,47920
2011,8,4,16,46988
2011,8,4,17,47139
2011,8,4,18,47708
2011,8,4,19,46178
2011,8,4,20,44974
2011,8,4,21,45638
2011,8,4,22,47345
2011,8,4,23,44792
2011,8,4,24,40852
2011,8,5,1,39746
2011,8,5,2,37217
2011,8,5,3,35894
2011,8,5,4,36505
2011,8,5,5,38500
2011,8,5,6,40568
2011,8,5,7,44031
2011,8,5,8,47162
2011,8,5,9,49179
2011,8,5,10,50025
2011,8,5,11,50732
2011,8,5,12,50620
2011,8,5,13,49745
2011,8,5,14,48544
2011,8,5,15,47067
2011,8,5,16,46147
2011,8,5,17,46339
2011,8,5,18,46629
2011,8,5,19,45009
2011,8,5,20,44341
2011,8,5,21,44997
2011,8,5,22,46812
2011,8,5,23,44445
2011,8,5,24,40333
2011,8,6,1,39066
2011,8,6,2,36298
2011,8,6,3,34728
2011,8,6,4,34592
2011,8,6,5,34847
2011,8,6,6,35022
2011,8,6,7,37435
2011,8,6,8,40710
2011,8,6,9,42605
2011,8,6,10,43922
2011,8,6,11,45246
2011,8,6,12,45720
2011,8,6,13,44102
2011,8,6,14,42920
2011,8,6,15,41778
2011,8,6,16,41280
2011,8,6,17,42042
2011,8,6,18,42974
2011,8,6,19,42150
2011,8,6,20,41709
2011,8,6,21,42385
2011,8,6,22,44522
2011,8,6,23,42308
2011,8,6,24,38478
2011,8,7,1,37206
2011,8,7,2,34514
2011,8,7,3,32892
2011,8,7,4,32330
2011,8,7,5,32158
2011,8,7,6,31483
2011,8,7,7,33047
2011,8,7,8,35734
2011,8,7,9,37969
2011,8,7,10,39510
2011,8,7,11,40870
2011,8,7,12,41213
2011,8,7,13,39091
2011,8,7,14,37526
2011,8,7,15,36330
2011,8,7,16,35856
2011,8,7,17,36786
2011,8,7,18,38661
2011,8,7,19,39520
2011,8,7,20,40124
2011,8,7,21,41382
2011,8,7,22,43367
2011,8,7,23,41138
2011,8,7,24,37405
2011,8,8,1,36352
2011,8,8,2,34069
2011,8,8,3,33071
2011,8,8,4,33742
2011,8,8,5,35775
2011,8,8,6,37708
2011,8,8,7,40925
2011,8,8,8,44001
2011,8,8,9,45725
2011,8,8,10,46684
2011,8,8,11,47756
2011,8,8,12,47975
2011,8,8,13,47005
2011,8,8,14,45538
2011,8,8,15,44206
2011,8,8,16,43417
2011,8,8,17,43704
2011,8,8,18,44671
2011,8,8,19,43715
2011,8,8,20,42871
2011,8,8,21,43682
2011,8,8,22,45382
2011,8,8,23,42872
2011,8,8,24,38942
2011,8,9,1,37863
2011,8,9,2,35547
2011,8,9,3,34257
2011,8,9,4,34674
2011,8,9,5,36574
2011,8,9,6,38479
2011,8,9,7,41658
2011,8,9,8,44604
2011,8,9,9,46264
2011,8,9,10,47151
2011,8,9,11,48108
2011,8,9,12,48063
2011,8,9,13,47178
2011,8,9,14,45801
2011,8,9,15,44436
2011,8,9,16,43594
2011,8,9,17,44063
2011,8,9,18,45043
2011,8,9,19,43911
2011,8,9,20,43170
2011,8,9,21,44037
2011,8,9,22,45761
2011,8,9,23,43376
2011,8,9,24,39593
2011,8,10,1,38506
2011,8,10,2,36131
2011,8,10,3,34930
2011,8,10,4,35402
2011,8,10,5,37117
2011,8,10,6,38818
2011,8,10,7,41951
2011,8,10,8,44693
2011,8,10,9,46274
2011,8,10,10,47086
2011,8,10,11,47949
2011,8,10,12,47950
2011,8,10,13,47036
2011,8,10,14,45884
2011,8,10,15,44611
2011,8,10,16,43870
2011,8,10,17,44210
2011,8,10,18,45181
2011,8,10,19,44251
2011,8,10,20,43720
2011,8,10,21,44745
2011,8,10,22,46340
2011,8,10,23,43769
2011,8,10,24,39738
2011,8,11,1,38763
2011,8,11,2,36377
2011,8,11,3,35042
2011,8,11,4,35403
2011,8,11,5,37154
2011,8,11,6,38886
2011,8,11,7,41990
2011,8,11,8,44946
2011,8,11,9,46514
2011,8,11,10,47394
2011,8,11,11,48490
2011,8,11,12,48679
2011,8,11,13,47798
2011,8,11,14,46731
2011,8,11,15,45576
2011,8,11,16,44870
2011,8,11,17,45318
2011,8,11,18,46166
2011,8,11,19,45013
2011,8,11,20,44502
2011,8,11,21,45123
2011,8,11,22,46609
2011,8,11,23,44146
2011,8,11,24,40215
2011,8,12,1,39145
2011,8,12,2,36758
2011,8,12,3,35512
2011,8,12,4,35887
2011,8,12,5,37590
2011,8,12,6,39268
2011,8,12,7,42429
2011,8,12,8,45336
2011,8,12,9,47062
2011,8,12,10,47961
2011,8,12,11,48859
2011,8,12,12,48938
2011,8,12,13,47936
2011,8,12,14,46635
2011,8,12,15,45244
2011,8,12,16,44516
2011,8,12,17,45014
2011,8,12,18,45499
2011,8,12,19,44141
2011,8,12,20,43771
2011,8,12,21,44751
2011,8,12,22,46156
2011,8,12,23,43726
2011,8,12,24,39700
2011,8,13,1,38578
2011,8,13,2,35953
2011,8,13,3,34398
2011,8,13,4,34152
2011,8,13,5,34600
2011,8,13,6,34632
2011,8,13,7,36905
2011,8,13,8,39893
2011,8,13,9,41764
2011,8,13,10,42670
2011,8,13,11,43987
2011,8,13,12,44488
2011,8,13,13,43007
2011,8,13,14,41789
2011,8,13,15,40751
2011,8,13,16,40183
2011,8,13,17,40907
2011,8,13,18,42055
2011,8,13,19,41571
2011,8,13,20,41654
2011,8,13,21,42379
2011,8,13,22,44379
2011,8,13,23,42384
2011,8,13,24,38627
2011,8,14,1,37480
2011,8,14,2,34722
2011,8,14,3,33111
2011,8,14,4,32525
2011,8,14,5,32564
2011,8,14,6,31912
2011,8,14,7,33366
2011,8,14,8,35848
2011,8,14,9,38108
2011,8,14,10,39748
2011,8,14,11,41286
2011,8,14,12,41650
2011,8,14,13,39611
2011,8,14,14,38093
2011,8,14,15,36896
2011,8,14,16,36447
2011,8,14,17,37335
2011,8,14,18,39140
2011,8,14,19,40050
2011,8,14,20,40692
2011,8,14,21,41417
2011,8,14,22,43456
2011,8,14,23,41395
2011,8,14,24,37544
2011,8,15,1,36432
2011,8,15,2,33930
2011,8,15,3,32550
2011,8,15,4,32330
2011,8,15,5,32635
2011,8,15,6,32241
2011,8,15,7,34025
2011,8,15,8,36790
2011,8,15,9,38861
2011,8,15,10,40143
2011,8,15,11,41703
2011,8,15,12,42262
2011,8,15,13,40314
2011,8,15,14,38907
2011,8,15,15,37743
2011,8,15,16,37251
2011,8,15,17,38279
2011,8,15,18,40038
2011,8,15,19,40545
2011,8,15,20,41315
2011,8,15,21,42219
2011,8,15,22,44016
2011,8,15,23,41748
2011,8,15,24,38009
2011,8,16,1,36967
2011,8,16,2,34555
2011,8,16,3,33486
2011,8,16,4,34174
2011,8,16,5,36402
2011,8,16,6,38342
2011,8,16,7,41767
2011,8,16,8,44998
2011,8,16,9,46869
2011,8,16,10,47843
2011,8,16,11,48992
2011,8,16,12,49244
2011,8,16,13,48652
2011,8,16,14,47530
2011,8,16,15,46410
2011,8,16,16,45746
2011,8,16,17,45999
2011,8,16,18,46632
2011,8,16,19,45528
2011,8,16,20,45171
2011,8,16,21,45539
2011,8,16,22,46895
2011,8,16,23,44203
2011,8,16,24,40177
2011,8,17,1,39101
2011,8,17,2,36663
2011,8,17,3,35400
2011,8,17,4,35812
2011,8,17,5,37811
2011,8,17,6,39463
2011,8,17,7,42775
2011,8,17,8,45947
2011,8,17,9,47821
2011,8,17,10,48936
2011,8,17,11,50048
2011,8,17,12,50298
2011,8,17,13,49569
2011,8,17,14,48548
2011,8,17,15,47545
2011,8,17,16,46734
2011,8,17,17,46950
2011,8,17,18,47561
2011,8,17,19,46200
2011,8,17,20,45971
2011,8,17,21,46161
2011,8,17,22,47622
2011,8,17,23,44888
2011,8,17,24,40813
2011,8,18,1,39699
2011,8,18,2,37141
2011,8,18,3,35996
2011,8,18,4,36396
2011,8,18,5,38379
2011,8,18,6,40229
2011,8,18,7,43453
2011,8,18,8,46689
2011,8,18,9,48633
2011,8,18,10,49818
2011,8,18,11,50800
2011,8,18,12,50927
2011,8,18,13,50136
2011,8,18,14,49090
2011,8,18,15,48100
2011,8,18,16,47153
2011,8,18,17,47462
2011,8,18,18,48054
2011,8,18,19,46655
2011,8,18,20,46351
2011,8,18,21,46202
2011,8,18,22,47761
2011,8,18,23,44988
2011,8,18,24,40973
2011,8,19,1,39860
2011,8,19,2,37450
2011,8,19,3,36244
2011,8,19,4,36761
2011,8,19,5,38756
2011,8,19,6,40590
2011,8,19,7,43922
2011,8,19,8,47156
2011,8,19,9,49033
2011,8,19,10,50055
2011,8,19,11,50952
2011,8,19,12,51062
2011,8,19,13,50229
2011,8,19,14,49018
2011,8,19,15,47691
2011,8,19,16,46771
2011,8,19,17,47096
2011,8,19,18,47578
2011,8,19,19,46229
2011,8,19,20,46267
2011,8,19,21,46647
2011,8,19,22,48007
2011,8,19,23,45207
2011,8,19,24,41027
2011,8,20,1,39671
2011,8,20,2,36970
2011,8,20,3,35404
2011,8,20,4,35165
2011,8,20,5,35792
2011,8,20,6,35826
2011,8,20,7,38043
2011,8,20,8,41175
2011,8,20,9,43321
2011,8,20,10,44462
2011,8,20,11,45883
2011,8,20,12,46650
2011,8,20,13,45207
2011,8,20,14,44166
2011,8,20,15,43128
2011,8,20,16,42707
2011,8,20,17,43546
2011,8,20,18,44332
2011,8,20,19,43495
2011,8,20,20,44088
2011,8,20,21,44521
2011,8,20,22,46402
2011,8,20,23,44085
2011,8,20,24,40168
2011,8,21,1,38856
2011,8,21,2,36082
2011,8,21,3,34398
2011,8,21,4,33921
2011,8,21,5,34069
2011,8,21,6,33282
2011,8,21,7,34611
2011,8,21,8,37288
2011,8,21,9,39533
2011,8,21,10,41099
2011,8,21,11,42632
2011,8,21,12,43136
2011,8,21,13,41263
2011,8,21,14,40130
2011,8,21,15,39241
2011,8,21,16,39046
2011,8,21,17,40061
2011,8,21,18,41775
2011,8,21,19,42700
2011,8,21,20,44187
2011,8,21,21,44651
2011,8,21,22,46183
2011,8,21,23,43400
2011,8,21,24,39252
2011,8,22,1,38216
2011,8,22,2,35986
2011,8,22,3,35075
2011,8,22,4,36220
2011,8,22,5,38984
2011,8,22,6,41616
2011,8,22,7,45207
2011,8,22,8,48609
2011,8,22,9,50865
2011,8,22,10,52129
2011,8,22,11,53240
2011,8,22,12,53634
2011,8,22,13,53262
2011,8,22,14,52256
2011,8,22,15,51081
2011,8,22,16,50229
2011,8,22,17,50140
2011,8,22,18,50892
2011,8,22,19,49676
2011,8,22,20,49243
2011,8,22,21,48114
2011,8,22,22,49175
2011,8,22,23,46211
2011,8,22,24,41941
2011,8,23,1,41100
2011,8,23,2,38824
2011,8,23,3,37711
2011,8,23,4,38556
2011,8,23,5,41218
2011,8,23,6,43763
2011,8,23,7,47327
2011,8,23,8,50778
2011,8,23,9,52724
2011,8,23,10,54018
2011,8,23,11,54986
2011,8,23,12,55047
2011,8,23,13,54563
2011,8,23,14,53545
2011,8,23,15,52487
2011,8,23,16,51413
2011,8,23,17,51185
2011,8,23,18,51375
2011,8,23,19,49998
2011,8,23,20,49857
2011,8,23,21,48872
2011,8,23,22,50025
2011,8,23,23,47016
2011,8,23,24,42853
2011,8,24,1,41683
2011,8,24,2,39325
2011,8,24,3,38203
2011,8,24,4,38973
2011,8,24,5,41582
2011,8,24,6,44051
2011,8,24,7,47537
2011,8,24,8,50734
2011,8,24,9,52737
2011,8,24,10,53773
2011,8,24,11,54631
2011,8,24,12,54546
2011,8,24,13,53986
2011,8,24,14,52887
2011,8,24,15,51279
2011,8,24,16,50603
2011,8,24,17,50287
2011,8,24,18,50590
2011,8,24,19,49254
2011,8,24,20,49442
2011,8,24,21,48485
2011,8,24,22,49551
2011,8,24,23,46948
2011,8,24,24,42678
2011,8,25,1,41704
2011,8,25,2,39311
2011,8,25,3,38301
2011,8,25,4,39172
2011,8,25,5,41797
2011,8,25,6,44435
2011,8,25,7,47957
2011,8,25,8,50818
2011,8,25,9,52903
2011,8,25,10,54072
2011,8,25,11,54834
2011,8,25,12,54515
2011,8,25,13,54099
2011,8,25,14,53153
2011,8,25,15,51950
2011,8,25,16,50799
2011,8,25,17,50792
2011,8,25,18,51252
2011,8,25,19,49885
2011,8,25,20,50035
2011,8,25,21,48860
2011,8,25,22,50186
2011,8,25,23,47316
2011,8,25,24,43230
2011,8,26,1,42341
2011,8,26,2,39905
2011,8,26,3,38789
2011,8,26,4,39283
2011,8,26,5,41828
2011,8,26,6,44484
2011,8,26,7,48045
2011,8,26,8,51543
2011,8,26,9,53303
2011,8,26,10,54348
2011,8,26,11,54901
2011,8,26,12,54467
2011,8,26,13,53314
2011,8,26,14,51769
2011,8,26,15,50052
2011,8,26,16,49092
2011,8,26,17,48980
2011,8,26,18,49553
2011,8,26,19,48181
2011,8,26,20,47891
2011,8,26,21,46741
2011,8,26,22,47963
2011,8,26,23,45444
2011,8,26,24,41342
2011,8,27,1,39917
2011,8,27,2,37243
2011,8,27,3,35714
2011,8,27,4,35474
2011,8,27,5,36342
2011,8,27,6,36612
2011,8,27,7,38530
2011,8,27,8,41778
2011,8,27,9,43759
2011,8,27,10,44744
2011,8,27,11,46040
2011,8,27,12,46375
2011,8,27,13,44521
2011,8,27,14,43090
2011,8,27,15,41903
2011,8,27,16,41210
2011,8,27,17,41944
2011,8,27,18,43153
2011,8,27,19,42819
2011,8,27,20,43580
2011,8,27,21,43215
2011,8,27,22,45461
2011,8,27,23,43541
2011,8,27,24,39644
2011,8,28,1,38416
2011,8,28,2,35753
2011,8,28,3,34122
2011,8,28,4,33486
2011,8,28,5,33810
2011,8,28,6,33160
2011,8,28,7,34312
2011,8,28,8,36959
2011,8,28,9,39132
2011,8,28,10,40700
2011,8,28,11,42252
2011,8,28,12,42662
2011,8,28,13,40412
2011,8,28,14,38961
2011,8,28,15,37876
2011,8,28,16,37436
2011,8,28,17,38517
2011,8,28,18,40550
2011,8,28,19,41801
2011,8,28,20,43707
2011,8,28,21,43378
2011,8,28,22,45244
2011,8,28,23,43165
2011,8,28,24,39158
2011,8,29,1,38087
2011,8,29,2,35765
2011,8,29,3,35029
2011,8,29,4,36456
2011,8,29,5,40025
2011,8,29,6,43406
2011,8,29,7,46997
2011,8,29,8,49942
2011,8,29,9,51347
2011,8,29,10,52356
2011,8,29,11,53159
2011,8,29,12,53352
2011,8,29,13,52982
2011,8,29,14,51632
2011,8,29,15,50346
2011,8,29,16,49193
2011,8,29,17,49182
2011,8,29,18,50346
2011,8,29,19,49436
2011,8,29,20,49548
2011,8,29,21,48124
2011,8,29,22,49638
2011,8,29,23,47146
2011,8,29,24,43103
2011,8,30,1,42022
2011,8,30,2,39503
2011,8,30,3,38551
2011,8,30,4,39357
2011,8,30,5,42589
2011,8,30,6,45926
2011,8,30,7,49329
2011,8,30,8,51903
2011,8,30,9,53225
2011,8,30,10,53934
2011,8,30,11,54429
2011,8,30,12,54112
2011,8,30,13,53710
2011,8,30,14,52563
2011,8,30,15,51545
2011,8,30,16,50487
2011,8,30,17,50251
2011,8,30,18,51016
2011,8,30,19,49872
2011,8,30,20,50236
2011,8,30,21,48496
2011,8,30,22,49753
2011,8,30,23,47351
2011,8,30,24,43198
2011,8,31,1,42302
2011,8,31,2,39900
2011,8,31,3,38748
2011,8,31,4,39757
2011,8,31,5,42712
2011,8,31,6,46149
2011,8,31,7,49572
2011,8,31,8,52310
2011,8,31,9,53679
2011,8,31,10,54453
2011,8,31,11,55099
2011,8,31,12,54837
2011,8,31,13,54560
2011,8,31,14,53506
2011,8,31,15,52207
2011,8,31,16,51182
2011,8,31,17,51143
2011,8,31,18,51882
2011,8,31,19,51001
2011,8,31,20,50812
2011,8,31,21,48986
2011,8,31,22,50149
2011,8,31,23,47629
2011,8,31,24,43372
2011,9,1,1,42444
2011,9,1,2,40174
2011,9,1,3,38945
2011,9,1,4,39834
2011,9,1,5,42944
2011,9,1,6,46618
2011,9,1,7,50036
2011,9,1,8,52693
2011,9,1,9,54310
2011,9,1,10,55160
2011,9,1,11,56046
2011,9,1,12,55944
2011,9,1,13,55635
2011,9,1,14,54564
2011,9,1,15,53309
2011,9,1,16,52150
2011,9,1,17,51941
2011,9,1,18,52487
2011,9,1,19,51524
2011,9,1,20,51311
2011,9,1,21,49328
2011,9,1,22,50667
2011,9,1,23,47961
2011,9,1,24,43709
2011,9,2,1,42775
2011,9,2,2,40392
2011,9,2,3,39061
2011,9,2,4,39934
2011,9,2,5,43035
2011,9,2,6,46764
2011,9,2,7,50278
2011,9,2,8,53102
2011,9,2,9,54749
2011,9,2,10,55865
2011,9,2,11,56348
2011,9,2,12,56035
2011,9,2,13,55642
2011,9,2,14,54316
2011,9,2,15,52859
2011,9,2,16,51723
2011,9,2,17,51749
2011,9,2,18,51669
2011,9,2,19,50182
2011,9,2,20,50838
2011,9,2,21,49253
2011,9,2,22,50502
2011,9,2,23,47819
2011,9,2,24,43327
2011,9,3,1,41880
2011,9,3,2,38915
2011,9,3,3,37281
2011,9,3,4,37086
2011,9,3,5,37891
2011,9,3,6,38389
2011,9,3,7,40383
2011,9,3,8,43829
2011,9,3,9,46112
2011,9,3,10,47102
2011,9,3,11,48438
2011,9,3,12,48854
2011,9,3,13,47064
2011,9,3,14,45866
2011,9,3,15,44645
2011,9,3,16,44092
2011,9,3,17,44674
2011,9,3,18,45664
2011,9,3,19,45528
2011,9,3,20,45661
2011,9,3,21,44517
2011,9,3,22,46530
2011,9,3,23,44722
2011,9,3,24,40697
2011,9,4,1,39248
2011,9,4,2,36590
2011,9,4,3,34929
2011,9,4,4,34402
2011,9,4,5,34777
2011,9,4,6,34753
2011,9,4,7,35738
2011,9,4,8,38432
2011,9,4,9,40999
2011,9,4,10,42780
2011,9,4,11,44701
2011,9,4,12,45003
2011,9,4,13,42393
2011,9,4,14,40905
2011,9,4,15,39715
2011,9,4,16,39303
2011,9,4,17,40623
2011,9,4,18,42984
2011,9,4,19,44165
2011,9,4,20,45283
2011,9,4,21,43746
2011,9,4,22,45569
2011,9,4,23,43268
2011,9,4,24,39453
2011,9,5,1,38529
2011,9,5,2,36388
2011,9,5,3,35346
2011,9,5,4,36879
2011,9,5,5,40880
2011,9,5,6,46096
2011,9,5,7,49313
2011,9,5,8,51143
2011,9,5,9,52597
2011,9,5,10,53465
2011,9,5,11,54184
2011,9,5,12,53955
2011,9,5,13,53419
2011,9,5,14,52271
2011,9,5,15,50890
2011,9,5,16,49725
2011,9,5,17,49808
2011,9,5,18,51243
2011,9,5,19,50281
2011,9,5,20,50285
2011,9,5,21,47959
2011,9,5,22,49182
2011,9,5,23,46546
2011,9,5,24,42418
2011,9,6,1,41599
2011,9,6,2,39323
2011,9,6,3,38177
2011,9,6,4,39282
2011,9,6,5,42959
2011,9,6,6,48187
2011,9,6,7,50993
2011,9,6,8,52670
2011,9,6,9,53722
2011,9,6,10,54376
2011,9,6,11,54718
2011,9,6,12,54346
2011,9,6,13,54116
2011,9,6,14,53156
2011,9,6,15,52003
2011,9,6,16,50970
2011,9,6,17,51411
2011,9,6,18,52596
2011,9,6,19,51905
2011,9,6,20,51354
2011,9,6,21,48831
2011,9,6,22,49757
2011,9,6,23,47085
2011,9,6,24,42731
2011,9,7,1,41713
2011,9,7,2,39609
2011,9,7,3,38470
2011,9,7,4,39353
2011,9,7,5,43084
2011,9,7,6,47823
2011,9,7,7,50948
2011,9,7,8,53509
2011,9,7,9,54449
2011,9,7,10,55157
2011,9,7,11,55715
2011,9,7,12,55266
2011,9,7,13,54753
2011,9,7,14,53402
2011,9,7,15,52218
2011,9,7,16,51195
2011,9,7,17,51425
2011,9,7,18,52634
2011,9,7,19,51697
2011,9,7,20,51314
2011,9,7,21,48566
2011,9,7,22,49719
2011,9,7,23,47210
2011,9,7,24,43276
2011,9,8,1,42360
2011,9,8,2,39963
2011,9,8,3,38721
2011,9,8,4,39617
2011,9,8,5,43597
2011,9,8,6,49320
2011,9,8,7,52048
2011,9,8,8,54094
2011,9,8,9,55106
2011,9,8,10,55812
2011,9,8,11,56139
2011,9,8,12,55808
2011,9,8,13,55300
2011,9,8,14,54079
2011,9,8,15,52960
2011,9,8,16,51911
2011,9,8,17,52250
2011,9,8,18,53508
2011,9,8,19,52605
2011,9,8,20,51737
2011,9,8,21,49017
2011,9,8,22,50250
2011,9,8,23,47502
2011,9,8,24,43517
2011,9,9,1,42525
2011,9,9,2,40300
2011,9,9,3,39045
2011,9,9,4,39878
2011,9,9,5,43756
2011,9,9,6,49428
2011,9,9,7,52337
2011,9,9,8,54248
2011,9,9,9,55399
2011,9,9,10,55920
2011,9,9,11,56096
2011,9,9,12,55503
2011,9,9,13,54875
2011,9,9,14,53630
2011,9,9,15,52365
2011,9,9,16,51179
2011,9,9,17,51575
2011,9,9,18,51851
2011,9,9,19,51145
2011,9,9,20,51007
2011,9,9,21,48852
2011,9,9,22,50189
2011,9,9,23,47391
2011,9,9,24,42826
2011,9,10,1,41304
2011,9,10,2,38597
2011,9,10,3,36796
2011,9,10,4,36549
2011,9,10,5,37840
2011,9,10,6,38943
2011,9,10,7,41137
2011,9,10,8,44591
2011,9,10,9,46493
2011,9,10,10,47180
2011,9,10,11,48550
2011,9,10,12,48915
2011,9,10,13,47146
2011,9,10,14,45857
2011,9,10,15,44637
2011,9,10,16,43882
2011,9,10,17,44591
2011,9,10,18,45406
2011,9,10,19,45687
2011,9,10,20,46012
2011,9,10,21,44585
2011,9,10,22,46740
2011,9,10,23,44764
2011,9,10,24,40817
2011,9,11,1,39292
2011,9,11,2,36464
2011,9,11,3,34687
2011,9,11,4,34136
2011,9,11,5,34574
2011,9,11,6,34890
2011,9,11,7,35863
2011,9,11,8,38796
2011,9,11,9,41288
2011,9,11,10,43068
2011,9,11,11,44956
2011,9,11,12,45106
2011,9,11,13,42572
2011,9,11,14,40876
2011,9,11,15,39816
2011,9,11,16,39461
2011,9,11,17,40646
2011,9,11,18,42975
2011,9,11,19,45053
2011,9,11,20,45694
2011,9,11,21,43882
2011,9,11,22,45593
2011,9,11,23,43355
2011,9,11,24,39673
2011,9,12,1,38628
2011,9,12,2,36453
2011,9,12,3,35644
2011,9,12,4,37162
2011,9,12,5,41668
2011,9,12,6,47848
2011,9,12,7,50752
2011,9,12,8,52731
2011,9,12,9,53971
2011,9,12,10,54700
2011,9,12,11,55299
2011,9,12,12,54955
2011,9,12,13,54611
2011,9,12,14,53482
2011,9,12,15,52369
2011,9,12,16,51328
2011,9,12,17,51605
2011,9,12,18,52873
2011,9,12,19,52576
2011,9,12,20,51567
2011,9,12,21,48869
2011,9,12,22,50139
2011,9,12,23,47320
2011,9,12,24,43033
2011,9,13,1,42095
2011,9,13,2,39949
2011,9,13,3,38809
2011,9,13,4,39600
2011,9,13,5,43546
2011,9,13,6,49740
2011,9,13,7,52329
2011,9,13,8,54164
2011,9,13,9,55144
2011,9,13,10,55709
2011,9,13,11,56099
2011,9,13,12,55646
2011,9,13,13,55551
2011,9,13,14,54520
2011,9,13,15,53330
2011,9,13,16,52209
2011,9,13,17,52264
2011,9,13,18,53244
2011,9,13,19,52958
2011,9,13,20,51984
2011,9,13,21,49287
2011,9,13,22,50006
2011,9,13,23,47354
2011,9,13,24,43226
2011,9,14,1,42189
2011,9,14,2,39922
2011,9,14,3,38817
2011,9,14,4,39778
2011,9,14,5,43603
2011,9,14,6,49143
2011,9,14,7,51954
2011,9,14,8,54183
2011,9,14,9,55164
2011,9,14,10,55681
2011,9,14,11,56109
2011,9,14,12,55547
2011,9,14,13,55090
2011,9,14,14,53903
2011,9,14,15,52572
2011,9,14,16,51597
2011,9,14,17,51696
2011,9,14,18,53033
2011,9,14,19,52929
2011,9,14,20,51819
2011,9,14,21,49049
2011,9,14,22,50317
2011,9,14,23,47643
2011,9,14,24,43446
2011,9,15,1,42514
2011,9,15,2,40236
2011,9,15,3,39033
2011,9,15,4,39852
2011,9,15,5,43899
2011,9,15,6,49980
2011,9,15,7,52289
2011,9,15,8,53672
2011,9,15,9,54367
2011,9,15,10,54852
2011,9,15,11,55419
2011,9,15,12,55082
2011,9,15,13,54708
2011,9,15,14,53838
2011,9,15,15,52659
2011,9,15,16,51611
2011,9,15,17,51794
2011,9,15,18,53022
2011,9,15,19,52977
2011,9,15,20,51908
2011,9,15,21,48960
2011,9,15,22,50298
2011,9,15,23,47571
2011,9,15,24,43244
2011,9,16,1,42310
2011,9,16,2,39886
2011,9,16,3,38679
2011,9,16,4,39662
2011,9,16,5,43570
2011,9,16,6,49763
2011,9,16,7,51987
2011,9,16,8,53828
2011,9,16,9,54921
2011,9,16,10,55379
2011,9,16,11,55651
2011,9,16,12,55020
2011,9,16,13,54222
2011,9,16,14,53017
