Demand data gathered by Tyler Ruggles from NYISO database,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2012,9,2,22,22051.1
2012,9,2,23,21894.7
2012,9,2,24,22089.4
2012,9,3,1,21458.0
2012,9,3,2,20479.9
2012,9,3,3,19237.6
2012,9,3,4,18054.3
2012,9,3,5,17179.0
2012,9,3,6,16580.5
2012,9,3,7,16205.8
2012,9,3,8,16086.7
2012,9,3,9,16250.7
2012,9,3,10,16546.0
2012,9,3,11,16999.6
2012,9,3,12,18103.5
2012,9,3,13,19343.5
2012,9,3,14,20342.1
2012,9,3,15,21008.1
2012,9,3,16,21466.1
2012,9,3,17,21655.1
2012,9,3,18,21756.2
2012,9,3,19,21797.1
2012,9,3,20,21780.1
2012,9,3,21,21854.000000000004
2012,9,3,22,21705.6
2012,9,3,23,21890.6
2012,9,3,24,22178.9
2012,9,4,1,21453.2
2012,9,4,2,20183.5
2012,9,4,3,18752.6
2012,9,4,4,17673.800000000007
2012,9,4,5,16973.5
2012,9,4,6,16486.3
2012,9,4,7,16285.8
2012,9,4,8,16445.899999999998
2012,9,4,9,17402.4
2012,9,4,10,19204.800000000007
2012,9,4,11,20821.9
2012,9,4,12,22277.80000000001
2012,9,4,13,23428.8
2012,9,4,14,24484.2
2012,9,4,15,25049.200000000004
2012,9,4,16,25350.80000000001
2012,9,4,17,25661.6
2012,9,4,18,25838.0
2012,9,4,19,25722.0
2012,9,4,20,25579.1
2012,9,4,21,25534.0
2012,9,4,22,25180.4
2012,9,4,23,25444.0
2012,9,4,24,25378.9
2012,9,5,1,24327.500000000004
2012,9,5,2,22718.0
2012,9,5,3,20993.1
2012,9,5,4,19569.7
2012,9,5,5,18694.3
2012,9,5,6,18058.3
2012,9,5,7,17746.0
2012,9,5,8,17838.600000000002
2012,9,5,9,18782.7
2012,9,5,10,20709.1
2012,9,5,11,22294.1
2012,9,5,12,23580.3
2012,9,5,13,24451.0
2012,9,5,14,25168.6
2012,9,5,15,25615.7
2012,9,5,16,25581.4
2012,9,5,17,25818.2
2012,9,5,18,25857.3
2012,9,5,19,25934.80000000001
2012,9,5,20,26280.2
2012,9,5,21,26273.2
2012,9,5,22,25569.7
2012,9,5,23,25304.9
2012,9,5,24,25161.8
2012,9,6,1,23835.200000000004
2012,9,6,2,21958.6
2012,9,6,3,20117.9
2012,9,6,4,18571.6
2012,9,6,5,17530.399999999998
2012,9,6,6,16828.8
2012,9,6,7,16481.800000000007
2012,9,6,8,16526.4
2012,9,6,9,17383.0
2012,9,6,10,19176.2
2012,9,6,11,20637.800000000007
2012,9,6,12,21816.500000000004
2012,9,6,13,22735.7
2012,9,6,14,23514.000000000004
2012,9,6,15,24085.7
2012,9,6,16,24600.8
2012,9,6,17,25196.5
2012,9,6,18,25557.500000000004
2012,9,6,19,25692.1
2012,9,6,20,25756.1
2012,9,6,21,25548.5
2012,9,6,22,24834.1
2012,9,6,23,24797.2
2012,9,6,24,24669.7
2012,9,7,1,23484.1
2012,9,7,2,21815.5
2012,9,7,3,20039.7
2012,9,7,4,18538.7
2012,9,7,5,17547.3
2012,9,7,6,16853.7
2012,9,7,7,16511.6
2012,9,7,8,16619.2
2012,9,7,9,17465.8
2012,9,7,10,19200.6
2012,9,7,11,20698.1
2012,9,7,12,22160.900000000005
2012,9,7,13,23559.6
2012,9,7,14,24740.2
2012,9,7,15,25702.80000000001
2012,9,7,16,26476.1
2012,9,7,17,27250.4
2012,9,7,18,27773.5
2012,9,7,19,28098.1
2012,9,7,20,28127.4
2012,9,7,21,27347.9
2012,9,7,22,26213.6
2012,9,7,23,25963.8
2012,9,7,24,25545.6
2012,9,8,1,24409.7
2012,9,8,2,22802.9
2012,9,8,3,21096.9
2012,9,8,4,19604.1
2012,9,8,5,18482.1
2012,9,8,6,17797.300000000007
2012,9,8,7,17319.8
2012,9,8,8,17062.899999999998
2012,9,8,9,17308.6
2012,9,8,10,17797.7
2012,9,8,11,18727.1
2012,9,8,12,20266.699999999993
2012,9,8,13,21516.7
2012,9,8,14,22319.2
2012,9,8,15,22867.7
2012,9,8,16,23349.1
2012,9,8,17,23624.6
2012,9,8,18,23761.6
2012,9,8,19,23784.8
2012,9,8,20,23570.3
2012,9,8,21,23118.4
2012,9,8,22,22284.1
2012,9,8,23,22152.1
2012,9,8,24,21663.7
2012,9,9,1,20478.4
2012,9,9,2,19187.7
2012,9,9,3,17845.5
2012,9,9,4,16614.9
2012,9,9,5,15790.7
2012,9,9,6,15197.8
2012,9,9,7,14789.899999999998
2012,9,9,8,14588.5
2012,9,9,9,14644.9
2012,9,9,10,14748.399999999998
2012,9,9,11,15121.0
2012,9,9,12,16204.100000000002
2012,9,9,13,17301.2
2012,9,9,14,18215.7
2012,9,9,15,18777.800000000007
2012,9,9,16,19142.2
2012,9,9,17,19402.6
2012,9,9,18,19599.2
2012,9,9,19,19780.6
2012,9,9,20,19955.2
2012,9,9,21,20063.9
2012,9,9,22,19802.8
2012,9,9,23,20117.800000000007
2012,9,9,24,20194.0
2012,9,10,1,19227.8
2012,9,10,2,17932.3
2012,9,10,3,16550.699999999993
2012,9,10,4,15479.4
2012,9,10,5,14745.3
2012,9,10,6,14307.4
2012,9,10,7,14073.0
2012,9,10,8,14192.1
2012,9,10,9,15033.6
2012,9,10,10,16686.4
2012,9,10,11,18018.8
2012,9,10,12,19095.4
2012,9,10,13,19922.3
2012,9,10,14,20453.1
2012,9,10,15,20739.6
2012,9,10,16,20830.200000000004
2012,9,10,17,21001.300000000007
2012,9,10,18,20995.0
2012,9,10,19,20959.0
2012,9,10,20,20969.0
2012,9,10,21,20734.0
2012,9,10,22,20114.4
2012,9,10,23,20179.4
2012,9,10,24,20073.9
2012,9,11,1,18928.3
2012,9,11,2,17349.0
2012,9,11,3,15751.2
2012,9,11,4,14579.8
2012,9,11,5,13914.4
2012,9,11,6,13477.699999999995
2012,9,11,7,13306.5
2012,9,11,8,13432.6
2012,9,11,9,14312.6
2012,9,11,10,16047.3
2012,9,11,11,17382.7
2012,9,11,12,18342.2
2012,9,11,13,19070.0
2012,9,11,14,19583.2
2012,9,11,15,19911.1
2012,9,11,16,20086.099999999995
2012,9,11,17,20306.4
2012,9,11,18,20405.1
2012,9,11,19,20540.7
2012,9,11,20,20683.0
2012,9,11,21,20630.5
2012,9,11,22,20169.5
2012,9,11,23,20324.1
2012,9,11,24,20224.0
2012,9,12,1,19062.700000000004
2012,9,12,2,17492.3
2012,9,12,3,15944.2
2012,9,12,4,14790.8
2012,9,12,5,14152.6
2012,9,12,6,13726.499999999998
2012,9,12,7,13567.999999999998
2012,9,12,8,13691.8
2012,9,12,9,14556.2
2012,9,12,10,16332.9
2012,9,12,11,17726.800000000007
2012,9,12,12,18815.700000000004
2012,9,12,13,19730.8
2012,9,12,14,20489.1
2012,9,12,15,20984.1
2012,9,12,16,21311.4
2012,9,12,17,21737.6
2012,9,12,18,21980.9
2012,9,12,19,22191.9
2012,9,12,20,22344.5
2012,9,12,21,22144.3
2012,9,12,22,21412.3
2012,9,12,23,21445.8
2012,9,12,24,21192.2
2012,9,13,1,20079.0
2012,9,13,2,18465.6
2012,9,13,3,16792.3
2012,9,13,4,15568.3
2012,9,13,5,14809.000000000002
2012,9,13,6,14314.499999999998
2012,9,13,7,14071.6
2012,9,13,8,14182.4
2012,9,13,9,15061.5
2012,9,13,10,16797.300000000007
2012,9,13,11,18235.4
2012,9,13,12,19487.500000000004
2012,9,13,13,20489.8
2012,9,13,14,21320.8
2012,9,13,15,21939.6
2012,9,13,16,22369.3
2012,9,13,17,22798.9
2012,9,13,18,23140.1
2012,9,13,19,23399.1
2012,9,13,20,23548.3
2012,9,13,21,23265.4
2012,9,13,22,22362.899999999994
2012,9,13,23,22410.4
2012,9,13,24,22122.2
2012,9,14,1,20907.3
2012,9,14,2,19261.1
2012,9,14,3,17555.0
2012,9,14,4,16243.7
2012,9,14,5,15430.399999999998
2012,9,14,6,14917.4
2012,9,14,7,14645.1
2012,9,14,8,14722.3
2012,9,14,9,15505.3
2012,9,14,10,17235.8
2012,9,14,11,18675.000000000004
2012,9,14,12,19866.1
2012,9,14,13,20904.1
2012,9,14,14,21777.400000000005
2012,9,14,15,22460.1
2012,9,14,16,22855.7
2012,9,14,17,23244.0
2012,9,14,18,23339.1
2012,9,14,19,23359.5
2012,9,14,20,23155.2
2012,9,14,21,22526.6
2012,9,14,22,21727.0
2012,9,14,23,21766.9
2012,9,14,24,21277.800000000007
2012,9,15,1,20292.2
2012,9,15,2,18926.5
2012,9,15,3,17432.4
2012,9,15,4,16159.0
2012,9,15,5,15323.8
2012,9,15,6,14762.6
2012,9,15,7,14428.6
2012,9,15,8,14257.899999999998
2012,9,15,9,14325.8
2012,9,15,10,14720.2
2012,9,15,11,15302.999999999998
2012,9,15,12,16441.7
2012,9,15,13,17391.2
2012,9,15,14,18051.1
2012,9,15,15,18359.1
2012,9,15,16,18477.6
2012,9,15,17,18450.1
2012,9,15,18,18385.0
2012,9,15,19,18349.6
2012,9,15,20,18368.6
2012,9,15,21,18293.4
2012,9,15,22,18090.6
2012,9,15,23,18516.2
2012,9,15,24,18416.0
2012,9,16,1,17668.7
2012,9,16,2,16612.399999999998
2012,9,16,3,15500.9
2012,9,16,4,14527.3
2012,9,16,5,13831.3
2012,9,16,6,13358.600000000002
2012,9,16,7,13062.100000000002
2012,9,16,8,12924.6
2012,9,16,9,13000.0
2012,9,16,10,13234.2
2012,9,16,11,13788.3
2012,9,16,12,14919.1
2012,9,16,13,15905.2
2012,9,16,14,16609.1
2012,9,16,15,17062.5
2012,9,16,16,17372.9
2012,9,16,17,17516.2
2012,9,16,18,17618.6
2012,9,16,19,17724.5
2012,9,16,20,17935.3
2012,9,16,21,18099.200000000004
2012,9,16,22,18039.7
2012,9,16,23,18600.1
2012,9,16,24,18554.0
2012,9,17,1,17743.2
2012,9,17,2,16562.4
2012,9,17,3,15360.6
2012,9,17,4,14403.2
2012,9,17,5,13822.7
2012,9,17,6,13437.5
2012,9,17,7,13287.6
2012,9,17,8,13500.5
2012,9,17,9,14303.8
2012,9,17,10,15873.8
2012,9,17,11,17143.899999999998
2012,9,17,12,18320.2
2012,9,17,13,19255.3
2012,9,17,14,19884.2
2012,9,17,15,20338.2
2012,9,17,16,20679.800000000007
2012,9,17,17,21001.500000000004
2012,9,17,18,21132.4
2012,9,17,19,21169.8
2012,9,17,20,21133.6
2012,9,17,21,20891.200000000004
2012,9,17,22,20323.1
2012,9,17,23,20729.000000000004
2012,9,17,24,20358.1
2012,9,18,1,19255.1
2012,9,18,2,17846.9
2012,9,18,3,16447.7
2012,9,18,4,15362.7
2012,9,18,5,14741.999999999998
2012,9,18,6,14401.3
2012,9,18,7,14292.1
2012,9,18,8,14476.3
2012,9,18,9,15421.4
2012,9,18,10,17364.0
2012,9,18,11,18967.199999999993
2012,9,18,12,20143.1
2012,9,18,13,20978.8
2012,9,18,14,21557.4
2012,9,18,15,21847.300000000007
2012,9,18,16,21986.4
2012,9,18,17,22165.6
2012,9,18,18,22196.0
2012,9,18,19,22192.0
2012,9,18,20,22204.0
2012,9,18,21,22269.000000000004
2012,9,18,22,22149.2
2012,9,18,23,22250.60000000001
2012,9,18,24,21421.800000000007
2012,9,19,1,20173.2
2012,9,19,2,18642.800000000007
2012,9,19,3,17089.0
2012,9,19,4,15835.5
2012,9,19,5,15050.1
2012,9,19,6,14560.4
2012,9,19,7,14109.4
2012,9,19,8,14046.4
2012,9,19,9,14788.3
2012,9,19,10,16534.399999999998
2012,9,19,11,17755.1
2012,9,19,12,18525.2
2012,9,19,13,19077.5
2012,9,19,14,19532.6
2012,9,19,15,19775.7
2012,9,19,16,19842.0
2012,9,19,17,19942.4
2012,9,19,18,19949.3
2012,9,19,19,19934.6
2012,9,19,20,19972.6
2012,9,19,21,19777.7
2012,9,19,22,19338.8
2012,9,19,23,19829.300000000007
2012,9,19,24,19473.2
2012,9,20,1,18442.5
2012,9,20,2,16992.9
2012,9,20,3,15435.0
2012,9,20,4,14281.7
2012,9,20,5,13611.0
2012,9,20,6,13209.3
2012,9,20,7,13064.1
2012,9,20,8,13220.4
2012,9,20,9,14070.3
2012,9,20,10,15933.7
2012,9,20,11,17238.7
2012,9,20,12,18138.1
2012,9,20,13,18792.9
2012,9,20,14,19224.7
2012,9,20,15,19484.2
2012,9,20,16,19584.3
2012,9,20,17,19709.1
2012,9,20,18,19665.3
2012,9,20,19,19596.8
2012,9,20,20,19641.0
2012,9,20,21,19564.9
2012,9,20,22,19299.5
2012,9,20,23,19834.7
2012,9,20,24,19494.7
2012,9,21,1,18477.5
2012,9,21,2,17052.5
2012,9,21,3,15550.899999999998
2012,9,21,4,14399.7
2012,9,21,5,13788.6
2012,9,21,6,13365.1
2012,9,21,7,13207.500000000002
2012,9,21,8,13354.0
2012,9,21,9,14185.2
2012,9,21,10,16087.0
2012,9,21,11,17477.800000000007
2012,9,21,12,18413.9
2012,9,21,13,19099.500000000004
2012,9,21,14,19624.300000000007
2012,9,21,15,19912.5
2012,9,21,16,20035.0
2012,9,21,17,20182.800000000007
2012,9,21,18,20211.599999999995
2012,9,21,19,20133.4
2012,9,21,20,20054.4
2012,9,21,21,19750.8
2012,9,21,22,19273.7
2012,9,21,23,19637.800000000007
2012,9,21,24,19234.6
2012,9,22,1,18370.0
2012,9,22,2,17084.699999999993
2012,9,22,3,15758.3
2012,9,22,4,14628.9
2012,9,22,5,13890.3
2012,9,22,6,13439.5
2012,9,22,7,13173.1
2012,9,22,8,13080.9
2012,9,22,9,13330.3
2012,9,22,10,13910.7
2012,9,22,11,14654.0
2012,9,22,12,15855.3
2012,9,22,13,16878.1
2012,9,22,14,17556.5
2012,9,22,15,17995.8
2012,9,22,16,18144.3
2012,9,22,17,18123.9
2012,9,22,18,18138.3
2012,9,22,19,18175.5
2012,9,22,20,18229.3
2012,9,22,21,18334.7
2012,9,22,22,18507.1
2012,9,22,23,19122.9
2012,9,22,24,18882.4
2012,9,23,1,18144.1
2012,9,23,2,17041.999999999996
2012,9,23,3,15895.8
2012,9,23,4,14864.4
2012,9,23,5,14110.0
2012,9,23,6,13628.8
2012,9,23,7,13330.6
2012,9,23,8,13136.2
2012,9,23,9,13176.4
2012,9,23,10,13346.299999999996
2012,9,23,11,13727.9
2012,9,23,12,14745.6
2012,9,23,13,15627.7
2012,9,23,14,16262.8
2012,9,23,15,16590.7
2012,9,23,16,16801.9
2012,9,23,17,16827.100000000002
2012,9,23,18,16827.5
2012,9,23,19,16857.1
2012,9,23,20,16981.9
2012,9,23,21,17174.300000000007
2012,9,23,22,17298.4
2012,9,23,23,18094.7
2012,9,23,24,17879.8
2012,9,24,1,16993.7
2012,9,24,2,15778.3
2012,9,24,3,14579.2
2012,9,24,4,13652.3
2012,9,24,5,13105.1
2012,9,24,6,12825.999999999998
2012,9,24,7,12694.9
2012,9,24,8,12877.6
2012,9,24,9,13799.899999999998
2012,9,24,10,15733.999999999998
2012,9,24,11,17080.2
2012,9,24,12,17884.2
2012,9,24,13,18444.9
2012,9,24,14,18846.4
2012,9,24,15,19067.2
2012,9,24,16,19109.0
2012,9,24,17,19156.800000000007
2012,9,24,18,19124.0
2012,9,24,19,19095.8
2012,9,24,20,19148.6
2012,9,24,21,19128.1
2012,9,24,22,18998.4
2012,9,24,23,19605.1
2012,9,24,24,19128.6
2012,9,25,1,18048.0
2012,9,25,2,16585.600000000002
2012,9,25,3,15092.6
2012,9,25,4,14019.9
2012,9,25,5,13399.0
2012,9,25,6,13036.9
2012,9,25,7,12891.9
2012,9,25,8,13086.2
2012,9,25,9,13950.0
2012,9,25,10,15828.2
2012,9,25,11,17127.9
2012,9,25,12,17969.500000000004
2012,9,25,13,18561.1
2012,9,25,14,18988.2
2012,9,25,15,19235.8
2012,9,25,16,19371.1
2012,9,25,17,19523.0
2012,9,25,18,19579.5
2012,9,25,19,19611.4
2012,9,25,20,19659.9
2012,9,25,21,19502.000000000004
2012,9,25,22,19331.3
2012,9,25,23,19957.5
2012,9,25,24,19389.800000000007
2012,9,26,1,18348.6
2012,9,26,2,16921.1
2012,9,26,3,15471.7
2012,9,26,4,14379.8
2012,9,26,5,13801.6
2012,9,26,6,13403.6
2012,9,26,7,13280.799999999996
2012,9,26,8,13441.4
2012,9,26,9,14269.8
2012,9,26,10,16032.2
2012,9,26,11,17406.8
2012,9,26,12,18422.5
2012,9,26,13,19136.399999999994
2012,9,26,14,19600.6
2012,9,26,15,19882.300000000007
2012,9,26,16,20016.4
2012,9,26,17,20243.6
2012,9,26,18,20322.8
2012,9,26,19,20342.1
2012,9,26,20,20448.3
2012,9,26,21,20586.6
2012,9,26,22,20543.6
2012,9,26,23,20758.6
2012,9,26,24,20213.4
2012,9,27,1,19167.7
2012,9,27,2,17688.300000000007
2012,9,27,3,16122.1
2012,9,27,4,14955.7
2012,9,27,5,14271.6
2012,9,27,6,13844.9
2012,9,27,7,13619.8
2012,9,27,8,13765.3
2012,9,27,9,14707.8
2012,9,27,10,16765.9
2012,9,27,11,18239.3
2012,9,27,12,19196.5
2012,9,27,13,19771.1
2012,9,27,14,20125.0
2012,9,27,15,20376.2
2012,9,27,16,20557.900000000005
2012,9,27,17,20724.0
2012,9,27,18,20646.2
2012,9,27,19,20569.800000000007
2012,9,27,20,20634.1
2012,9,27,21,20499.4
2012,9,27,22,20410.1
2012,9,27,23,20911.8
2012,9,27,24,20313.1
2012,9,28,1,19200.8
2012,9,28,2,17682.1
2012,9,28,3,16163.3
2012,9,28,4,14958.500000000002
2012,9,28,5,14263.3
2012,9,28,6,13838.999999999998
2012,9,28,7,13694.5
2012,9,28,8,13854.9
2012,9,28,9,14739.7
2012,9,28,10,16743.5
2012,9,28,11,18380.6
2012,9,28,12,19322.3
2012,9,28,13,20026.600000000006
2012,9,28,14,20447.8
2012,9,28,15,20618.8
2012,9,28,16,20570.2
2012,9,28,17,20545.2
2012,9,28,18,20453.2
2012,9,28,19,20400.5
2012,9,28,20,20382.7
2012,9,28,21,20271.5
2012,9,28,22,20162.9
2012,9,28,23,20342.4
2012,9,28,24,19563.8
2012,9,29,1,18601.7
2012,9,29,2,17314.0
2012,9,29,3,15921.6
2012,9,29,4,14720.0
2012,9,29,5,13982.299999999996
2012,9,29,6,13494.5
2012,9,29,7,13219.7
2012,9,29,8,13144.2
2012,9,29,9,13370.000000000002
2012,9,29,10,13976.499999999998
2012,9,29,11,14683.3
2012,9,29,12,15748.0
2012,9,29,13,16596.3
2012,9,29,14,17124.4
2012,9,29,15,17261.2
2012,9,29,16,17237.7
2012,9,29,17,17109.0
2012,9,29,18,16919.4
2012,9,29,19,16816.7
2012,9,29,20,16832.1
2012,9,29,21,16950.5
2012,9,29,22,17360.9
2012,9,29,23,17988.3
2012,9,29,24,17702.4
2012,9,30,1,17020.0
2012,9,30,2,16088.500000000002
2012,9,30,3,15074.6
2012,9,30,4,14120.4
2012,9,30,5,13441.0
2012,9,30,6,12995.0
2012,9,30,7,12716.3
2012,9,30,8,12627.7
2012,9,30,9,12769.6
2012,9,30,10,13158.5
2012,9,30,11,13662.3
2012,9,30,12,14646.5
2012,9,30,13,15562.6
2012,9,30,14,16214.4
2012,9,30,15,16606.1
2012,9,30,16,16796.800000000007
2012,9,30,17,16893.8
2012,9,30,18,16869.2
2012,9,30,19,16882.8
2012,9,30,20,17014.4
2012,9,30,21,17187.699999999993
2012,9,30,22,17595.499999999996
2012,9,30,23,18403.5
2012,9,30,24,17970.1
2012,10,1,1,17054.899999999998
2012,10,1,2,15899.5
2012,10,1,3,14695.3
2012,10,1,4,13681.4
2012,10,1,5,13084.1
2012,10,1,6,12768.9
2012,10,1,7,12676.999999999998
2012,10,1,8,12869.1
2012,10,1,9,13795.1
2012,10,1,10,15745.9
2012,10,1,11,17072.6
2012,10,1,12,17831.8
2012,10,1,13,18400.2
2012,10,1,14,18812.4
2012,10,1,15,18980.900000000005
2012,10,1,16,19032.7
2012,10,1,17,19130.400000000005
2012,10,1,18,19115.2
2012,10,1,19,19120.0
2012,10,1,20,19192.4
2012,10,1,21,19196.1
2012,10,1,22,19282.7
2012,10,1,23,19895.200000000004
2012,10,1,24,19311.700000000004
2012,10,2,1,18189.300000000007
2012,10,2,2,16763.2
2012,10,2,3,15293.6
2012,10,2,4,14138.7
2012,10,2,5,13526.1
2012,10,2,6,13149.3
2012,10,2,7,13001.4
2012,10,2,8,13164.9
2012,10,2,9,14092.7
2012,10,2,10,16107.399999999998
2012,10,2,11,17619.6
2012,10,2,12,18405.8
2012,10,2,13,18976.9
2012,10,2,14,19397.8
2012,10,2,15,19613.8
2012,10,2,16,19625.1
2012,10,2,17,19633.000000000004
2012,10,2,18,19543.6
2012,10,2,19,19479.4
2012,10,2,20,19618.5
2012,10,2,21,19810.2
2012,10,2,22,20016.0
2012,10,2,23,20252.4
2012,10,2,24,19637.800000000007
2012,10,3,1,18614.800000000007
2012,10,3,2,17174.7
2012,10,3,3,15735.8
2012,10,3,4,14614.9
2012,10,3,5,13940.7
2012,10,3,6,13543.3
2012,10,3,7,13383.3
2012,10,3,8,13520.9
2012,10,3,9,14467.6
2012,10,3,10,16546.600000000002
2012,10,3,11,18127.300000000007
2012,10,3,12,19011.800000000007
2012,10,3,13,19670.4
2012,10,3,14,20116.3
2012,10,3,15,20353.4
2012,10,3,16,20484.6
2012,10,3,17,20667.8
2012,10,3,18,20657.9
2012,10,3,19,20606.2
2012,10,3,20,20753.9
2012,10,3,21,20829.1
2012,10,3,22,20983.0
2012,10,3,23,21290.0
2012,10,3,24,20659.7
2012,10,4,1,19530.3
2012,10,4,2,18188.9
2012,10,4,3,16662.1
2012,10,4,4,15424.9
2012,10,4,5,14668.500000000002
2012,10,4,6,14195.700000000004
2012,10,4,7,13986.699999999995
2012,10,4,8,14137.2
2012,10,4,9,15061.399999999998
2012,10,4,10,17174.0
2012,10,4,11,18790.3
2012,10,4,12,19699.1
2012,10,4,13,20415.4
2012,10,4,14,20891.599999999995
2012,10,4,15,21129.3
2012,10,4,16,21171.6
2012,10,4,17,21206.1
2012,10,4,18,21143.9
2012,10,4,19,21125.3
2012,10,4,20,21167.0
2012,10,4,21,21068.4
2012,10,4,22,21035.1
2012,10,4,23,21478.9
2012,10,4,24,20879.0
2012,10,5,1,19759.7
2012,10,5,2,18231.3
2012,10,5,3,16685.600000000002
2012,10,5,4,15427.5
2012,10,5,5,14598.4
2012,10,5,6,14089.9
2012,10,5,7,13848.0
2012,10,5,8,13951.8
2012,10,5,9,14790.7
2012,10,5,10,16667.6
2012,10,5,11,18059.7
2012,10,5,12,18936.1
2012,10,5,13,19703.0
2012,10,5,14,20254.599999999995
2012,10,5,15,20620.4
2012,10,5,16,20814.2
2012,10,5,17,21008.1
2012,10,5,18,21069.4
2012,10,5,19,21121.899999999994
2012,10,5,20,21065.4
2012,10,5,21,20761.7
2012,10,5,22,20612.5
2012,10,5,23,20735.800000000007
2012,10,5,24,20054.9
2012,10,6,1,19106.4
2012,10,6,2,17871.0
2012,10,6,3,16539.0
2012,10,6,4,15331.8
2012,10,6,5,14519.9
2012,10,6,6,13946.899999999998
2012,10,6,7,13634.1
2012,10,6,8,13536.399999999998
2012,10,6,9,13760.0
2012,10,6,10,14347.0
2012,10,6,11,15097.4
2012,10,6,12,16276.600000000002
2012,10,6,13,17326.100000000002
2012,10,6,14,18034.9
2012,10,6,15,18401.9
2012,10,6,16,18487.2
2012,10,6,17,18427.6
2012,10,6,18,18306.2
2012,10,6,19,18069.6
2012,10,6,20,17909.0
2012,10,6,21,17648.2
2012,10,6,22,17870.600000000002
2012,10,6,23,18322.6
2012,10,6,24,17809.2
2012,10,7,1,17116.1
2012,10,7,2,16134.5
2012,10,7,3,15043.0
2012,10,7,4,14054.2
2012,10,7,5,13378.500000000005
2012,10,7,6,12894.3
2012,10,7,7,12652.8
2012,10,7,8,12558.3
2012,10,7,9,12694.0
2012,10,7,10,13075.2
2012,10,7,11,13568.000000000002
2012,10,7,12,14541.6
2012,10,7,13,15423.499999999998
2012,10,7,14,15984.8
2012,10,7,15,16333.1
2012,10,7,16,16468.300000000007
2012,10,7,17,16465.9
2012,10,7,18,16436.5
2012,10,7,19,16423.6
2012,10,7,20,16635.0
2012,10,7,21,17041.3
2012,10,7,22,17661.2
2012,10,7,23,17942.8
2012,10,7,24,17530.300000000007
2012,10,8,1,16838.999999999996
2012,10,8,2,15874.7
2012,10,8,3,14785.999999999998
2012,10,8,4,13896.7
2012,10,8,5,13282.9
2012,10,8,6,12926.3
2012,10,8,7,12786.2
2012,10,8,8,12946.7
2012,10,8,9,13665.5
2012,10,8,10,14983.1
2012,10,8,11,16130.300000000005
2012,10,8,12,17155.5
2012,10,8,13,17887.6
2012,10,8,14,18293.9
2012,10,8,15,18437.2
2012,10,8,16,18377.2
2012,10,8,17,18340.2
2012,10,8,18,18244.5
2012,10,8,19,18195.1
2012,10,8,20,18391.2
2012,10,8,21,18731.8
2012,10,8,22,19309.3
2012,10,8,23,19655.200000000004
2012,10,8,24,19082.3
2012,10,9,1,18015.000000000004
2012,10,9,2,16691.800000000007
2012,10,9,3,15278.9
2012,10,9,4,14186.4
2012,10,9,5,13547.3
2012,10,9,6,13194.1
2012,10,9,7,13051.9
2012,10,9,8,13257.9
2012,10,9,9,14208.200000000004
2012,10,9,10,16245.2
2012,10,9,11,17685.1
2012,10,9,12,18331.8
2012,10,9,13,18664.0
2012,10,9,14,18897.9
2012,10,9,15,18985.7
2012,10,9,16,18907.9
2012,10,9,17,18872.8
2012,10,9,18,18727.5
2012,10,9,19,18655.5
2012,10,9,20,18802.0
2012,10,9,21,19065.6
2012,10,9,22,19552.8
2012,10,9,23,19865.4
2012,10,9,24,19277.1
2012,10,10,1,18220.1
2012,10,10,2,16783.7
2012,10,10,3,15241.7
2012,10,10,4,14148.4
2012,10,10,5,13525.9
2012,10,10,6,13137.8
2012,10,10,7,12990.5
2012,10,10,8,13153.2
2012,10,10,9,14026.5
2012,10,10,10,16059.5
2012,10,10,11,17573.600000000002
2012,10,10,12,18260.300000000007
2012,10,10,13,18741.3
2012,10,10,14,19052.0
2012,10,10,15,19187.7
2012,10,10,16,19184.6
2012,10,10,17,19217.5
2012,10,10,18,19124.0
2012,10,10,19,19059.9
2012,10,10,20,19140.8
2012,10,10,21,19160.2
2012,10,10,22,19582.4
2012,10,10,23,19981.7
2012,10,10,24,19292.2
2012,10,11,1,18280.500000000004
2012,10,11,2,16877.500000000004
2012,10,11,3,15350.6
2012,10,11,4,14206.9
2012,10,11,5,13557.199999999995
2012,10,11,6,13167.999999999998
2012,10,11,7,13071.4
2012,10,11,8,13257.3
2012,10,11,9,14195.5
2012,10,11,10,16209.499999999995
2012,10,11,11,17592.4
2012,10,11,12,18184.4
2012,10,11,13,18632.4
2012,10,11,14,18784.4
2012,10,11,15,18808.1
2012,10,11,16,18698.2
2012,10,11,17,18667.5
2012,10,11,18,18542.2
2012,10,11,19,18471.1
2012,10,11,20,18584.7
2012,10,11,21,18709.1
2012,10,11,22,19236.2
2012,10,11,23,19802.0
2012,10,11,24,19282.0
2012,10,12,1,18309.2
2012,10,12,2,16974.9
2012,10,12,3,15570.2
2012,10,12,4,14355.9
2012,10,12,5,13656.1
2012,10,12,6,13267.3
2012,10,12,7,13112.3
2012,10,12,8,13295.0
2012,10,12,9,14193.1
2012,10,12,10,16164.2
2012,10,12,11,17619.8
2012,10,12,12,18280.5
2012,10,12,13,18688.6
2012,10,12,14,18966.7
2012,10,12,15,19055.1
2012,10,12,16,18892.300000000007
2012,10,12,17,18764.3
2012,10,12,18,18601.6
2012,10,12,19,18407.9
2012,10,12,20,18391.8
2012,10,12,21,18495.2
